Edge,TimeStartEdge,Distance,Accidents
55599,8.10,395,0
416638,8.32,99,0
214598,8.42,127,0
261822,19.02,109,0
69712,10.12,247,0
7852,15.08,398,0
209190,9.05,57,0
269315,9.10,53,0
387620,9.22,76,0
174037,9.23,266,0
178152,9.33,106,0
423374,17.15,258,0
403985,16.18,259,0
393639,10.12,311,0
193267,10.32,120,0
1748,18.00,15,0
3910,18.02,111,0
315378,18.18,50,0
13634,11.03,107,0
335748,11.05,303,0
398930,19.17,42,0
43466,19.52,115,0
377911,10.12,13,0
252796,22.13,125,0
1731,9.02,449,0
144801,9.15,83,0
429706,14.20,48,0
340965,10.07,343,0
263908,14.02,107,1
11101,14.23,291,0
179447,9.13,21,0
174055,9.15,46,0
416669,9.20,453,0
449627,14.02,352,0
387632,14.07,41,0
387647,14.07,50,0
179451,14.10,136,0
345788,8.18,526,0
2057,17.42,677,0
142031,17.50,1279,0
112756,17.52,1281,0
122094,17.57,117,0
351030,17.68,425,0
351031,17.70,419,0
273009,16.02,57,0
273011,16.02,8,0
461087,16.02,42,0
393635,8.05,78,0
1878,8.08,149,0
446700,8.20,111,0
335552,14.08,137,0
214279,14.32,262,0
15011,10.00,164,0
276119,10.10,99,1
179652,14.03,494,0
52998,14.20,150,0
397110,14.22,107,0
303048,9.03,193,0
400247,9.18,112,0
400246,19.02,70,0
275920,19.03,45,0
129953,19.05,21,0
363691,19.10,139,0
339657,7.05,64,0
411700,7.15,137,0
241910,14.00,38,0
241903,14.02,145,0
14295,14.17,33,0
4682,7.17,1817,0
53958,7.32,207,0
255982,15.02,205,0
12260,15.17,237,0
319702,17.00,13,0
5903,17.20,71,0
148732,17.20,1005,0
120002,17.22,1839,0
252068,17.30,1206,0
5901,17.32,1987,0
3892,17.42,747,0
11620,2.65,38,0
183751,9.07,23,0
82653,9.18,77,0
82655,9.18,199,0
274414,17.15,220,0
29918,14.05,35,0
182941,14.10,221,0
209079,11.03,158,0
181800,11.07,505,0
181785,11.10,197,0
261609,11.22,109,0
251600,20.35,13,0
253346,9.07,88,0
411700,9.28,137,0
214598,9.38,127,0
14847,9.40,90,0
154039,9.55,200,0
183478,8.00,230,0
13786,11.03,19,0
170495,11.10,395,0
14173,12.10,15,0
274378,18.12,187,0
411586,9.08,60,0
181325,19.12,109,0
431024,19.13,59,0
417576,11.03,128,0
187234,11.17,30,1
187234,19.03,30,1
15051,19.07,129,0
15749,19.18,68,0
16491,20.08,33,0
241329,20.13,126,0
307418,17.03,16,0
244844,13.02,64,0
162735,8.38,53,0
312955,17.17,1698,1
302874,14.28,185,0
378620,19.13,107,0
214280,19.17,137,0
416641,10.02,111,0
449417,10.27,228,0
469918,19.17,47,0
7017,19.22,54,0
371397,16.28,58,0
14297,17.10,74,0
272610,10.32,158,0
163857,14.08,176,0
242766,14.20,147,0
275800,10.23,284,0
240731,10.27,328,0
403268,10.38,201,0
403259,10.40,245,0
400841,21.03,279,0
206748,21.05,760,0
83708,21.17,1914,0
192369,21.22,1291,0
275783,21.30,19,0
341532,21.42,136,0
71377,21.53,62,0
434402,9.22,22,0
379453,9.32,10,0
180143,9.32,42,0
180160,9.35,144,0
180206,18.05,68,0
180196,18.08,166,0
13135,18.17,81,0
185669,18.27,110,0
361923,15.20,2786,0
369821,15.40,142,0
166279,23.15,149,0
2211,23.23,1803,0
284540,10.37,125,0
453855,10.40,124,0
174027,15.10,73,0
254314,11.02,230,0
72585,9.08,27,0
202022,15.08,127,0
341523,8.23,88,0
12224,8.12,98,0
8505,8.25,266,0
250642,8.45,211,0
184448,15.02,113,0
11669,15.10,277,0
94509,15.22,112,0
163852,15.25,81,0
383951,15.45,133,0
50943,10.13,5961,0
26386,10.22,5750,0
140237,20.08,5422,0
19779,20.20,3379,0
257305,20.33,567,0
370834,17.07,34,0
376305,16.03,99,0
374028,9.07,122,0
325579,9.12,60,0
411445,9.18,275,0
376011,18.13,784,0
213104,18.37,260,0
344650,7.12,107,1
388,7.12,147,0
14213,16.02,61,0
14214,16.02,27,0
373097,16.03,132,0
279637,18.15,159,0
8413,18.22,190,0
8422,18.23,333,0
181270,18.33,69,0
5071,5.00,24,0
455407,5.23,48,0
23893,7.00,227,0
6478,7.28,1462,0
210091,14.17,231,0
22364,14.35,127,0
371172,10.03,65,1
371172,21.07,65,1
391601,10.13,69,0
361921,10.13,177,0
159417,21.10,2643,0
272842,7.20,143,0
239533,7.27,117,0
177897,7.33,7,0
174025,7.40,63,1
239611,14.32,162,0
403124,14.37,358,0
378072,9.15,121,0
8623,7.10,269,0
209165,7.13,156,0
393465,7.23,148,0
209213,15.17,16,0
173277,11.30,1665,0
14406,11.42,69,0
421514,16.25,69,0
210084,16.02,162,0
83710,16.10,1546,0
459597,16.28,355,0
459590,16.30,164,0
396106,16.42,2706,0
350835,1.15,2401,0
350843,1.27,1397,0
396096,1.32,523,0
400826,1.42,241,0
7515,1.48,1489,0
183974,1.58,127,0
7421,7.03,244,0
394993,7.32,140,0
336025,7.35,121,0
394120,7.52,36,0
450720,7.65,520,0
421516,7.78,75,0
16603,7.85,17,0
77246,14.02,16,0
240194,14.08,79,0
120613,14.10,78,0
428290,14.15,54,0
376311,14.20,18,0
59189,14.35,924,0
132878,14.35,413,0
272841,14.37,487,0
378579,13.05,108,0
211259,13.07,47,0
221697,13.15,248,0
274103,13.17,28,0
296547,13.30,132,0
66121,22.00,102,0
378567,22.30,59,0
2958,10.07,119,0
246682,10.08,1951,0
252068,10.12,1206,0
246690,18.08,453,0
249397,9.13,171,0
180382,9.27,69,0
180389,9.28,133,0
448888,17.27,52,0
52864,10.03,192,1
261593,10.08,399,0
192366,17.27,1746,0
214880,10.17,246,0
32477,19.00,88,0
13108,17.02,48,0
159553,17.27,473,0
54427,0.13,387,0
8623,0.13,269,0
380014,0.23,12,0
185204,0.28,33,0
209187,11.08,143,0
14305,8.02,46,0
401456,8.10,152,0
13645,8.17,120,0
181278,8.23,102,0
219484,15.28,40,0
279015,16.00,58,0
164128,16.13,890,0
392098,16.17,3497,0
391206,9.38,327,0
391209,18.00,497,0
187264,18.30,55,0
142200,11.23,192,0
339002,10.05,134,0
12821,7.20,50,1
9950,7.33,57,0
21110,7.37,39,0
252068,13.35,1206,0
276054,13.37,210,0
12821,13.65,50,1
260374,13.75,669,0
286347,15.28,5085,0
351393,15.37,3088,0
351394,15.38,300,0
53455,15.42,3072,0
173559,15.47,2439,0
5222,15.60,723,0
10384,15.60,1437,0
122382,15.63,2636,0
128263,15.77,498,0
142212,15.85,118,1
12242,15.90,10,0
59190,22.22,924,0
15550,22.25,3081,0
122398,22.30,1470,0
51673,22.33,1942,0
54085,22.38,3218,0
470238,22.45,364,0
470234,22.47,2965,0
21394,22.48,2674,0
152089,22.83,242,0
5615,8.32,136,0
393534,17.00,322,0
12804,20.25,85,0
2015,11.07,252,0
14210,11.13,60,0
14008,9.00,24,1
149635,9.02,329,0
262153,17.07,207,0
14008,17.07,24,1
69826,13.02,11,0
393585,14.00,404,0
466257,14.17,32,1
403066,2.12,23,0
416588,2.13,48,0
466257,2.13,32,1
35441,10.47,258,0
141548,20.33,172,0
404655,9.20,141,0
455403,9.10,96,0
255783,10.18,162,1
183976,19.08,315,0
182470,19.13,19,0
354648,10.18,24,0
302716,16.03,114,0
258062,14.22,68,0
349418,0.12,52,0
261600,0.25,40,0
201951,13.05,161,1
66884,13.30,125,0
3538,13.35,334,0
388399,18.08,72,0
54631,18.10,200,0
424216,10.02,258,0
1875,10.07,73,0
463301,10.17,49,0
393623,19.23,218,0
424213,19.27,258,0
396313,8.00,129,0
297050,16.02,97,0
209172,9.05,99,1
339644,9.25,130,0
29919,21.12,77,0
211642,21.43,151,0
209178,21.45,29,0
15162,16.05,52,0
55592,16.18,439,0
209075,8.17,96,0
337649,19.05,267,0
381774,19.20,106,0
392511,7.07,46,1
274381,7.22,171,0
392511,14.17,46,1
470235,10.15,246,0
173559,10.18,2439,0
54093,10.25,1561,0
461309,21.12,76,0
442071,21.13,236,0
54085,21.50,3218,0
258668,10.07,250,0
271019,17.17,228,0
170917,8.02,319,0
170924,8.03,203,1
307800,8.07,97,0
315262,10.07,66,0
192366,10.17,1746,0
5901,10.32,1987,0
240336,10.35,261,0
253645,19.20,22,0
20874,19.23,61,0
8831,19.33,27,0
395216,19.38,88,0
416676,9.03,417,0
248657,9.03,21,0
162735,15.18,53,0
97391,15.18,28,0
96804,8.20,318,0
405042,15.05,89,0
54095,9.23,2130,0
51680,9.25,645,1
55597,9.37,737,0
259885,9.52,131,0
17445,20.15,263,0
11331,20.30,409,0
54085,20.37,3218,0
181334,18.03,10,0
435424,13.23,118,1
168125,13.23,89,0
7056,10.08,236,0
16488,18.08,499,0
2342,18.07,365,0
220466,18.17,145,0
394094,8.25,628,0
132876,8.30,376,0
449641,13.07,100,0
449570,13.07,84,0
17448,13.13,146,0
17445,13.13,263,0
59189,13.23,924,0
59195,13.32,1260,0
430375,13.42,1486,0
29018,13.47,38,0
29013,13.50,1396,0
210091,9.15,231,0
2565,9.17,499,0
121018,9.32,1951,0
269879,16.12,377,0
8587,11.02,726,0
463277,11.08,221,0
271735,9.10,36,0
182253,9.15,162,0
289756,9.32,27,0
256640,21.03,222,0
239422,21.13,136,0
274090,8.22,204,0
241211,8.28,113,0
180161,8.33,31,1
180161,17.08,31,1
261598,17.37,353,0
271938,9.02,311,0
385187,9.23,117,0
168129,16.10,23,0
266049,11.18,80,0
282748,11.03,375,0
356157,9.00,114,0
457,9.27,68,0
187980,9.35,658,0
397566,9.60,493,0
142218,9.62,1738,1
142221,9.65,320,0
353854,9.80,219,0
142218,19.17,1738,1
87215,19.27,931,0
53646,19.37,876,0
394098,19.60,974,0
59198,19.63,1982,0
159671,8.02,65,0
213671,8.12,103,0
392519,8.20,108,0
274385,16.17,182,0
181278,12.07,102,1
393530,12.23,117,0
393681,8.05,12,0
7015,8.08,35,0
7746,8.42,17,0
403649,15.02,278,0
403801,15.08,308,0
403802,15.10,340,0
29903,15.12,117,0
274381,11.13,171,0
213677,11.20,317,0
213857,11.22,229,0
249397,18.02,171,0
11056,18.25,15,0
26952,13.00,36,0
6715,11.18,312,0
284672,20.02,197,0
49720,9.17,381,0
411575,9.23,588,0
391599,9.40,109,0
380007,16.18,45,0
142201,16.38,127,0
54629,16.43,449,0
1878,17.13,149,0
181800,2.05,505,0
1599,2.08,203,0
382944,2.17,45,0
389085,9.17,833,0
187954,9.18,2095,0
119997,9.47,998,0
148730,9.47,341,0
8099,9.57,281,0
10479,15.18,174,0
83710,15.25,1546,0
142206,15.50,551,0
183969,8.03,208,0
246682,8.15,1951,0
240338,8.25,1300,0
131408,8.42,36,0
83708,14.35,1914,0
257059,19.10,346,0
178466,9.13,2270,0
350841,9.23,2205,0
401446,9.62,193,0
401451,9.63,106,0
261609,20.10,109,0
396106,20.58,2706,0
213671,9.03,103,1
215243,9.13,51,0
213698,17.10,81,0
213671,17.12,103,1
6893,10.18,335,0
6894,10.18,1763,0
159414,16.13,279,0
159416,16.13,307,0
83710,16.28,1546,0
180178,19.22,96,0
1427,7.07,139,0
8356,7.10,218,0
299115,7.43,155,1
180211,16.17,13,0
180199,16.20,140,0
416660,16.38,238,0
339447,16.43,182,0
63103,16.50,20,0
154069,12.10,119,0
180172,12.17,7,1
180172,0.15,7,1
220462,18.15,166,0
452393,1.28,88,0
48166,8.22,185,0
180168,10.18,27,0
130036,16.12,152,0
396857,22.08,96,0
1866,11.08,101,0
299117,19.18,22,0
213301,17.08,11,0
378632,23.07,62,0
258669,21.00,200,0
8415,21.02,121,0
1653,21.10,115,0
173277,8.32,1665,0
294973,8.35,72,0
55597,16.05,737,0
6045,16.23,18,0
5385,16.27,740,0
181800,9.12,505,0
181788,9.12,180,0
12689,14.00,135,0
159532,14.12,72,0
6941,14.12,66,0
406522,9.45,1454,0
8997,14.02,292,0
408341,14.08,84,0
59204,9.37,201,0
240228,9.40,1123,0
246683,9.42,402,0
122378,9.53,1049,0
135571,9.70,150,1
135571,14.02,150,1
122383,14.22,156,0
122384,14.22,251,0
450729,14.22,82,0
13124,14.38,1057,0
6476,14.40,1039,0
6894,14.50,1763,0
192369,14.52,1291,0
11835,14.60,299,0
33590,15.17,28,0
9131,1.08,93,0
12080,1.27,208,0
446024,8.22,353,0
14088,9.10,84,0
240336,9.23,261,0
10238,9.33,521,0
51674,9.47,1461,0
21396,9.63,2867,0
351393,17.07,3088,0
10384,17.32,1437,0
122394,17.33,894,0
122382,17.35,2636,0
394096,17.45,632,0
59198,17.50,1982,0
426560,17.72,173,0
210102,18.07,250,0
25953,18.12,439,0
6894,18.22,1763,0
1596,18.28,327,0
11833,18.32,445,0
281650,23.12,899,0
12874,23.17,399,0
240523,23.30,560,0
180203,16.02,37,0
381976,10.02,110,0
209079,10.22,158,0
181783,10.25,11,0
181800,10.25,505,0
181394,16.02,78,0
177890,10.10,22,0
14405,10.40,37,0
181785,17.33,197,0
6917,17.40,122,0
433401,9.05,63,1
82657,19.15,74,0
433401,19.32,63,1
433400,19.32,28,0
182407,8.05,59,0
157279,8.08,32,1
8420,15.02,272,1
52997,18.08,117,0
53014,18.15,290,0
282681,9.02,182,0
390865,18.00,94,0
477149,18.08,9,0
276156,18.15,184,0
249393,18.25,143,0
275715,18.33,170,0
184641,8.30,160,0
54323,8.42,28,0
373217,8.42,111,0
106941,13.00,56,0
241116,13.15,226,0
12141,13.42,158,0
389085,11.15,833,0
463426,11.30,942,0
253645,11.48,22,0
14849,19.08,68,0
8313,9.00,6,0
10934,9.32,158,0
345747,9.35,1980,0
30851,16.00,324,0
14251,9.15,49,1
475539,19.30,34,0
241164,7.12,91,0
271735,7.13,36,0
204834,15.27,26,0
385071,8.08,38,0
7873,8.22,24,0
16944,8.38,146,0
47867,16.25,72,0
392828,16.28,102,0
348271,9.02,60,0
406533,9.03,1364,0
2211,9.22,1803,0
12815,9.28,283,0
5901,9.40,1987,0
59205,9.42,375,0
142203,9.53,157,0
187963,9.58,397,0
54630,9.58,371,0
187954,18.10,2095,0
252071,18.28,389,0
7515,18.33,1489,0
270486,18.40,233,0
406522,18.60,1454,0
15968,17.02,63,1
213671,17.17,103,0
13293,16.17,323,0
395405,21.02,8,0
313524,21.10,17,0
252838,15.13,70,0
450716,19.05,106,0
6235,19.18,441,0
59198,19.18,1982,0
68496,19.55,301,0
409733,5.10,3157,0
281650,5.18,899,0
12875,5.23,320,0
119998,5.33,105,0
120002,5.33,1839,0
5901,5.43,1987,0
59190,5.55,924,0
472448,9.02,14,0
208544,8.03,879,0
29908,8.13,211,0
10638,8.18,54,0
47868,20.12,55,0
292523,20.32,1385,0
466530,8.08,1255,0
5101,8.35,587,0
403937,9.02,147,0
29920,9.12,336,0
421520,9.25,39,0
416635,9.33,105,0
39610,9.37,105,0
39611,9.37,63,0
14296,18.17,15,0
8717,18.23,137,0
461323,18.27,37,1
12634,16.18,88,0
121020,8.10,224,0
947,8.15,46,0
471569,20.03,119,0
1149,8.08,183,0
182941,8.13,221,0
446679,18.00,66,0
146152,10.17,65,0
182423,17.08,618,0
310390,17.17,191,0
251204,17.12,90,0
246679,7.07,422,0
6894,7.13,1763,0
11835,7.23,299,0
250617,7.32,116,0
446036,14.07,107,0
2338,14.10,2402,0
361916,14.23,1160,0
192366,14.23,1746,0
2690,14.38,361,0
323503,14.02,1414,0
323456,14.10,206,0
168,14.13,7265,0
312970,14.25,1062,0
12204,14.60,13,0
244079,19.10,47,0
27217,19.40,7179,0
178465,10.02,1009,0
206748,10.33,760,0
400828,10.37,1147,0
2960,10.43,182,0
272079,10.48,155,0
182423,10.63,618,0
331185,10.77,189,0
62100,19.37,277,0
166313,19.47,509,0
25280,19.50,224,0
396098,19.55,2214,0
239602,9.13,463,0
29937,9.17,12,0
13728,19.03,461,1
12685,9.03,78,0
20347,7.08,187,0
380509,7.20,199,0
122382,7.45,2636,0
15550,17.20,3081,0
289294,17.42,128,0
135517,17.43,128,0
130676,17.67,651,0
458280,8.10,247,0
261822,16.00,109,1
113098,16.02,89,0
450738,16.45,601,0
298557,9.08,69,0
298553,18.08,85,1
280074,18.08,277,0
303055,18.13,310,1
350679,8.03,91,0
302116,8.17,177,0
210088,19.17,264,0
403252,19.27,144,0
403247,19.28,403,0
366563,9.05,97,1
268893,20.07,68,0
174054,20.13,107,0
378630,20.13,143,1
180151,10.15,40,0
274380,10.25,83,0
265743,21.15,115,0
180144,21.23,72,0
438102,10.05,78,0
8420,10.10,272,0
389275,17.15,114,0
135894,11.05,146,0
416641,11.32,111,0
242964,12.03,36,0
454037,9.15,693,1
350835,9.20,2401,0
350838,9.25,162,0
246691,9.53,395,0
396103,14.60,2580,0
396106,14.65,2706,0
454037,14.73,693,1
463255,8.12,437,0
8933,17.25,239,0
6476,9.17,1039,0
6894,9.27,1763,0
4682,9.30,1817,1
361923,9.35,2786,0
159410,9.38,81,0
159417,13.07,2643,0
192366,13.15,1746,0
148732,13.17,1005,0
83710,13.20,1546,0
5901,13.30,1987,0
291932,10.05,66,0
29915,10.08,118,1
433352,19.00,49,0
411832,19.05,17,0
411833,19.05,148,0
187564,19.07,41,0
446024,19.33,353,0
390771,21.02,62,0
15182,21.17,113,0
166313,7.50,509,1
15819,7.75,1791,0
28842,7.83,339,1
28831,7.85,270,0
360594,7.95,97,0
26563,8.08,1920,1
26563,13.05,1920,1
360594,13.25,97,0
28082,13.30,113,0
28842,13.35,339,1
299573,13.37,158,0
350842,13.53,2478,1
350843,13.57,1397,0
206746,13.72,835,0
400828,13.73,1147,0
7515,13.78,1489,0
341532,14.07,136,0
162753,14.10,115,0
404300,9.13,394,0
238855,8.02,13,0
52146,8.15,27,0
470242,8.18,754,0
173559,8.18,2439,0
17019,8.22,3226,0
54095,8.28,2130,0
404826,17.00,185,0
469871,17.00,72,0
253636,17.10,156,0
253639,17.10,113,0
375994,17.17,127,0
375995,17.17,102,0
11331,17.33,409,0
51673,17.37,1942,0
52159,17.48,291,0
381456,17.53,390,0
178144,8.32,142,0
177388,17.08,87,0
239952,17.18,208,0
214285,9.07,78,0
280801,9.13,97,0
182234,9.17,109,0
11151,9.22,65,0
45302,16.02,173,0
54427,7.08,387,0
181779,7.22,100,0
112465,16.37,172,0
122382,10.13,2636,0
450725,10.18,101,0
59198,10.30,1982,0
396530,14.20,162,0
426318,14.30,231,0
5219,14.32,292,0
256034,11.12,55,0
260420,11.22,20,0
315379,19.15,117,0
411602,19.23,616,0
55601,8.07,251,0
403067,8.20,51,0
266464,8.27,107,0
429338,8.38,235,0
177915,14.22,123,0
12982,14.03,469,0
353082,14.17,32,0
138453,9.00,55,0
154071,9.02,127,0
180158,17.20,55,0
341432,17.22,28,0
180189,17.25,73,0
246680,8.12,611,0
172987,8.15,232,0
450723,8.32,145,0
51672,8.40,1782,0
173559,13.22,2439,0
17019,13.25,3226,0
122382,13.38,2636,0
59195,13.52,1260,0
221701,11.18,269,0
448565,18.05,55,0
336861,18.07,149,0
393623,18.27,218,0
213326,18.37,202,0
352584,8.13,224,0
352668,8.17,30,0
8490,17.15,22,0
424277,9.00,152,0
16497,9.28,24,0
181800,16.07,505,0
1599,16.10,203,1
393633,16.25,93,0
319635,20.03,293,0
363722,20.12,296,0
3887,20.20,727,0
343944,12.17,119,0
1881,12.50,61,0
393861,12.50,64,0
214291,12.50,27,0
214302,12.53,49,0
310383,20.10,266,0
356685,20.47,691,0
6274,18.05,69,0
241213,18.10,15,0
221797,18.25,16,0
55599,8.07,395,0
302835,17.02,77,0
15152,17.03,93,0
5817,17.22,255,0
6235,11.08,441,0
246685,11.18,498,0
6894,11.25,1763,0
15372,11.37,349,0
121018,11.38,1951,0
2338,18.07,2402,0
269878,18.10,191,0
269879,18.10,377,0
192366,18.22,1746,0
246682,18.32,1951,0
9730,18.37,310,0
463243,10.00,371,1
370993,10.03,385,0
392516,10.17,101,0
7869,18.05,44,0
307419,18.22,16,0
259893,7.07,172,0
377971,7.12,108,0
427229,7.17,22,0
449635,16.17,134,0
29917,9.08,100,0
294956,9.20,176,0
449567,18.38,189,0
319631,18.57,524,0
289755,20.08,35,0
242013,9.12,34,0
1290,21.18,98,0
325576,9.17,27,0
10384,9.28,1437,0
122395,9.32,386,0
450720,9.37,520,0
450718,17.30,253,0
226339,17.40,454,0
374016,17.45,92,0
213104,17.47,260,0
214286,9.07,115,0
244079,21.08,47,0
14771,7.17,87,0
446024,7.20,353,0
52760,7.30,69,0
421716,16.05,81,1
403801,16.07,308,0
29907,16.12,346,0
29913,16.15,360,0
182941,16.22,221,0
83496,11.00,182,0
29919,11.07,77,0
390734,11.28,57,0
393444,21.00,24,0
253729,21.07,227,0
252795,21.30,94,0
433821,16.10,190,0
472700,16.10,22,0
429338,15.38,235,0
296331,2.02,64,0
122422,11.20,99,0
257059,20.17,346,0
315378,20.32,50,0
60968,9.12,173,0
278766,15.08,132,0
454938,16.03,20,0
274080,16.13,265,0
182405,1.03,710,0
426456,1.10,258,0
24320,8.12,111,0
276485,16.27,23,0
7343,16.27,104,0
118968,9.47,274,0
144194,9.62,136,0
390926,21.27,96,0
250161,21.63,581,0
336081,21.77,291,0
292084,17.05,194,0
253270,9.05,216,0
322885,16.08,286,0
181276,9.20,101,1
8138,20.12,114,0
209187,7.12,143,0
439664,13.18,49,0
387642,8.30,29,0
14120,8.43,33,0
379317,16.03,234,0
420137,16.22,7,0
209084,16.35,118,0
341521,9.07,127,0
149635,16.08,329,1
12979,11.08,64,0
284462,18.15,79,0
475027,8.03,49,0
181788,16.05,180,0
302787,18.03,227,0
331685,18.05,86,0
214283,19.25,314,0
113369,8.00,25,0
212252,8.05,400,0
395533,8.22,254,0
29010,8.33,32,0
430369,15.17,124,0
240338,15.23,1300,0
451499,7.13,98,0
119997,7.47,998,0
6894,7.48,1763,0
341529,7.70,34,0
310375,7.77,349,0
278876,12.05,72,0
279009,12.07,94,0
12663,12.20,157,0
120002,12.42,1839,0
83710,12.45,1546,0
11135,7.18,178,0
50185,15.13,57,0
287941,15.18,121,0
181800,21.15,505,0
5880,14.08,130,0
400340,0.10,113,0
124868,18.07,489,0
124847,18.08,69,0
1866,9.07,101,0
11513,11.13,38,0
275907,10.05,165,0
1871,10.15,84,0
214287,10.18,71,0
6281,10.30,78,0
143419,20.10,19,0
6917,20.12,122,0
391598,20.25,25,0
214287,9.18,71,0
258138,9.25,232,0
184508,9.32,18,0
398473,9.35,65,1
382944,17.17,45,0
221703,17.18,78,0
393627,17.25,103,0
377990,17.33,435,0
5170,13.08,51,0
350681,8.02,120,0
458556,8.03,274,0
183980,8.27,18,0
182417,8.32,59,0
1654,8.38,625,0
177351,8.48,15,0
7515,17.30,1489,0
2563,17.35,323,0
240665,17.37,80,0
242737,8.10,67,0
12874,8.15,399,0
2211,8.17,1803,0
192366,8.20,1746,0
119997,13.27,998,0
361918,13.32,114,0
109925,13.42,369,0
403725,8.02,159,0
403801,8.05,308,0
266461,18.08,80,0
8246,18.10,31,0
180160,18.17,144,0
40298,18.03,124,0
210102,10.03,250,0
25953,10.08,439,0
119997,10.17,998,0
6893,10.18,335,0
2211,20.18,1803,0
148732,20.25,1005,0
120002,20.27,1839,0
246680,20.32,611,0
102273,20.37,259,0
254102,20.38,185,0
241163,11.12,97,0
336938,19.05,10,0
261601,19.17,524,0
261955,9.20,58,0
240191,19.10,51,0
453299,8.33,49,0
416685,17.05,252,0
145600,11.00,59,0
235076,20.02,16,0
5112,20.02,171,0
279106,20.17,80,0
227712,9.00,227,0
156341,9.02,27,0
271902,9.23,99,0
146044,9.42,72,0
180146,20.05,32,0
287341,20.27,49,0
159668,9.00,132,0
163943,15.10,43,0
151833,12.02,16,0
279480,16.02,52,0
341520,16.07,29,0
258037,9.08,28,0
211644,9.13,65,0
401594,14.25,197,0
2205,14.32,49,0
317034,10.00,84,0
257059,10.40,346,0
48176,18.03,40,0
10843,18.17,39,0
456825,9.12,96,0
403189,9.15,83,0
432501,14.10,75,0
245100,7.15,150,1
272073,18.07,657,0
179652,7.10,494,0
449637,7.22,16,0
15550,7.38,3081,0
351443,11.13,9,0
5879,11.48,506,0
211019,11.78,153,0
214598,11.82,127,0
433396,14.03,149,0
1018,21.02,24,0
213200,7.10,62,0
6913,7.30,26,0
275934,14.37,159,0
130392,14.40,112,0
121018,15.23,1951,0
360855,2.12,222,0
252673,2.32,386,0
14362,21.02,58,0
421429,10.20,48,0
261842,7.03,200,0
352931,7.20,51,0
416676,7.27,417,0
221795,14.27,80,0
211644,14.07,65,0
279011,2.02,232,0
268629,7.08,144,0
268632,7.08,138,0
168,7.15,7265,1
312970,7.27,1062,0
274392,7.47,4,1
274392,15.02,4,1
271814,15.07,164,0
312969,15.18,1061,0
312964,15.20,2318,0
261551,10.17,55,0
273506,10.20,356,0
178161,22.07,459,0
83732,14.05,69,0
7461,14.07,135,0
9074,11.00,92,0
294956,11.07,176,0
397709,11.13,55,0
120613,18.02,78,0
11216,18.10,32,0
261842,8.02,200,0
278883,16.13,312,0
14329,8.10,169,0
387761,8.15,271,0
325582,8.25,134,0
135572,8.25,32,0
380502,8.32,157,0
380500,8.32,245,0
18562,8.57,464,0
354565,8.60,367,0
215842,17.15,1131,0
134945,17.25,67,0
364903,17.28,359,0
289288,17.35,137,0
404216,17.58,222,0
6272,8.13,108,0
5852,8.15,20,0
6276,8.15,20,0
182946,12.17,368,0
16944,12.38,146,0
272743,10.07,76,0
33583,10.18,19,0
30396,17.42,601,0
58607,12.05,121,0
240266,22.08,57,0
448892,22.20,86,0
330008,10.12,44,0
4782,10.18,2842,0
392096,10.25,1669,0
27217,10.27,7179,0
37,10.33,946,0
50943,10.37,5961,0
26386,10.43,5750,0
156054,10.58,45,0
36054,19.12,120,0
19779,19.23,3379,0
168,19.28,7265,0
240931,19.45,498,0
393465,9.28,148,0
433389,9.32,21,0
393530,9.33,117,0
8757,9.33,90,0
433379,18.03,119,0
248805,18.20,55,0
180178,18.23,96,0
180129,7.13,17,0
180174,16.08,66,0
392514,16.12,59,0
127211,16.22,41,0
8047,16.23,29,0
363692,9.12,115,1
14947,9.17,16,0
187954,11.12,2095,0
157354,11.22,316,0
118956,11.38,166,1
432458,17.05,43,0
450732,17.27,238,0
458282,17.47,70,0
10467,9.07,71,0
403208,9.17,89,0
91418,11.02,61,0
7554,11.18,258,0
389085,15.10,833,0
187954,15.12,2095,0
6478,15.33,1462,0
361920,15.48,451,0
11833,15.52,445,0
11425,15.65,206,0
2338,20.13,2402,0
269876,20.17,196,0
361916,20.27,1160,0
120002,20.32,1839,0
5901,20.43,1987,0
480309,20.47,384,1
341944,20.53,227,0
142198,20.55,638,0
187962,20.60,156,0
177696,20.72,276,0
394934,9.08,52,0
450475,9.13,88,0
367240,19.03,135,0
209741,19.10,218,0
401457,10.02,171,0
181292,10.17,54,0
181295,10.17,72,0
209043,9.10,21,0
430573,9.17,11,0
262030,12.07,190,0
18456,12.07,72,0
222988,12.40,176,0
273439,12.47,15,0
122395,8.20,386,0
240383,8.25,776,0
369199,8.48,190,0
450722,17.32,85,0
15550,17.32,3081,0
122378,17.35,1049,0
122398,17.37,1470,0
256154,17.48,514,0
430375,8.17,1486,0
225890,8.22,1413,1
255794,8.37,3705,0
367093,8.48,2177,0
250130,8.58,2010,0
367085,17.13,2499,0
29005,17.47,112,0
6189,17.57,656,0
352479,17.65,75,0
374015,10.17,182,0
10552,10.22,424,0
10384,10.22,1437,0
